amount,name,image_url,details_url,registered_state,registered_city,make,model,year_of_manufacture,color,condition,mileage,engine_size,selling_condition,bought_condition,transmission_system
12480000,Toyota Camry 2011 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158992815_MTgwLTEzNS1kNjNjYTUwNjRh.jpg,https://www.cars45.com/jEY4wdZISgYctb3ccLLs5thzGXfl2w2,Lagos State,Alimosho,Toyota,Camry,2011.0,Blue,Foreign Used,334197.0,2500.0,Imported,Imported,Automatic
7280000,Toyota Sienna 2007 Gold,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158934626_MTgwLTEzNS1jMjViOWIyYWY4.jpg,https://www.cars45.com/jEY4wdZPsxWXHDkYdo8hx1mVCL2cDBk,Oyo State,Ibadan,Toyota,Sienna,2007.0,Gold,Local Used,195249.0,3500.0,Registered,Registered,Automatic
9880000,Toyota RAV4 2006 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158879411_MTgwLTEzNS1iNDlmMGJkMzQ3.jpg,https://www.cars45.com/jlCs49QFfHGTlrmYlnUotwu8q2MwnH,Lagos State,Ilupeju,Toyota,RAV4,2006.0,Silver,Local Used,80591.0,2400.0,Registered,Imported,Automatic
7350000,Toyota Mark X 2.5 RWD 2005 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158869500_MTgwLTEzNi04OWI3YjY0ZmVl.jpg,https://www.cars45.com/jEY4wdZxflImuYCx1p2y3YRuNzhaXgU,Abuja (FCT),Lugbe District,Toyota,Mark X,2005.0,Silver,Local Used,178507.0,2500.0,Registered,Imported,Automatic
12480000,Toyota RAV4 2007 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158914921_MTgwLTEzNS1kZGRhNDQxNTY0.jpg,https://www.cars45.com/jEY4wdZ9ATMjlZnqP4lbUU5l0cUhtoQ,Lagos State,Ojodu,Toyota,RAV4,2007.0,Green,Foreign Used,94968.0,2400.0,Imported,Imported,Automatic
2835000,Honda Civic 2001 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158920242_MTgwLTEzNS1mZmY1ZDBiZTlk.jpg,https://www.cars45.com/jEY4wdZjB3imMbq5eC79sWytGN17Oke,Lagos State,Alimosho,Honda,Civic,2001.0,Gray,Local Used,,1700.0,Registered,Registered,Automatic
6825000,Hyundai Sonata 2011 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158859382_MTgwLTEzNS0wODFlNzhjZTli.jpg,https://www.cars45.com/jEY4wdZJoOH5mNMaT4uMpZKjhxRZDLH,Lagos State,Ikoyi,Hyundai,Sonata,2011.0,Black,Local Used,121995.0,2000.0,Registered,Imported,Automatic
7800000,Lexus GS 2006 Off white,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158865667_MTgwLTEzNi00MTY1M2Y0Y2E0.jpg,https://www.cars45.com/jEY4wdZiUI1BJ5bkkpy68Au3OCKhEuI,Abuja (FCT),Gudu,Lexus,GS,2006.0,Off white,Local Used,479102.0,3000.0,Registered,Imported,Automatic
2600000,Honda CR-V 1999 Gold,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/159001993_MTgwLTEzNS1lZmQ3NzE3NTRh.jpg,https://www.cars45.com/jEY4wdZXoVeROTuM9KsMLDeFdkrwNlx,Lagos State,Yaba,Honda,CR-V,1999.0,Gold,Local Used,124224.0,2000.0,Registered,Registered,Automatic
2205000,Nissan Almera 2001 Red,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158991488_MTgwLTEzNS05YWY4NjllMmZmLTM.jpg,https://www.cars45.com/jEY4wdZofGgzCrW7Tc977M3GCK66u6Z,Lagos State,Surulere,Nissan,Almera,2001.0,Red,Local Used,214545.0,1500.0,Registered,Imported,Manual
3045000,Toyota Sienna 2000 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158992898_MTgwLTEzNS01ZmEwYmI3ZGEyLTE.jpg,https://www.cars45.com/jEY4wdZyonf26zpoidDgYAdYQ2XhqtU,Lagos State,Kosofe,Toyota,Sienna,2000.0,Green,Local Used,450048.0,3000.0,Registered,Imported,Automatic
14560000,Mercedes-Benz GL-Class 2008 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158985275_MTgwLTEzNS0wZjkyNDMwMGZl.jpg,https://www.cars45.com/jEY4wdZLu4UTLmo4tSZ5EV9zS94oq9A,Lagos State,Ikeja,Mercedes-Benz,GL-Class,2008.0,Black,Local Used,187510.0,4600.0,Registered,Imported,Automatic
10400000,Honda Pilot EX 4dr SUV (3.5L 6cyl 5A) 2012 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158988295_MTgwLTEzNS04NTk1ZWFiMmYw.jpg,https://www.cars45.com/jEY4wdZBAIQDOrD7C4CcIooPiGudmOZ,Imo State,Owerri,Honda,Pilot,2012.0,White,Local Used,39111.0,3500.0,Registered,Imported,Automatic
7560000,Volkswagen Transporter 1995 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158887418_MTgwLTEwMS04MThkZWM2ODU5LTE.jpg,https://www.cars45.com/jEY4we00pbKOhaojz1r1yNmyu3px6pI,Enugu State,Enugu,Volkswagen,Transporter,1995.0,White,Foreign Used,240130.0,1800.0,Imported,Imported,Manual
6240000,Toyota Sienna 2008 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158894520_MTgwLTEwMS02ZTE4NmNiNjFi.jpg,https://www.cars45.com/jEY4wdZOYwocwh1Ya9ZxnHCRAGmgMJP,Enugu State,Enugu,Toyota,Sienna,2008.0,Silver,Local Used,208138.0,3500.0,Registered,Imported,Automatic
18564000,Toyota Camry 2016 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158791974_MTgwLTEzNi0zM2M5MWQxZTBl.jpg,https://www.cars45.com/jEY4wdZABM6Tc2DC7BgrVcEQzcP4T7p,Abuja (FCT),Gwarinpa,Toyota,Camry,2016.0,Silver,Foreign Used,73376.0,2500.0,Imported,Imported,Automatic
38850000,Toyota Highlander XLE 4x2 V6 (3.5L 6cyl 8A) 2017 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158775517_MTgwLTEzNS0yZWY1MGE4NDAy.jpg,https://www.cars45.com/jEY4wdZEugwrBwd1ZzT7I6BKzVexdgs,Rivers State,Port-Harcourt,Toyota,Highlander,2017.0,Black,Foreign Used,53245.0,3500.0,Imported,Imported,CVT
12480000,Ford Explorer 2015 Ivory,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158808071_MTgwLTEzNS0yZGFmNjhiZGY3.jpg,https://www.cars45.com/jEY4wdZgSf1mrwwDYQx5NWzvIgG5T4y,Ogun State,Abeokuta North,Ford,Explorer,2015.0,Ivory,Local Used,149689.0,3500.0,Registered,Imported,Automatic
19760000,Toyota Highlander Limited 2010 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158772897_MTgwLTEzNS1mMzZkZGEwN2Fj.jpg,https://www.cars45.com/jEY4wdZeRE5h3aalmlOO6kg3A7mXp4I,Lagos State,Ojodu,Toyota,Highlander,2010.0,Black,Foreign Used,305761.0,3500.0,Imported,Imported,Automatic
41600000,Toyota Tacoma TRD Sport 2017 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158794950_MTgwLTEzNS04YWRiNzA1MTJl.jpg,https://www.cars45.com/jlCs49PyizTUUQDQKcsAMpd9oEM1C3,Lagos State,Ojodu,Toyota,Tacoma,2017.0,Black,Foreign Used,143284.0,3500.0,Imported,Imported,Automatic
12480000,Ford Explorer 2013 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158860291_MTgwLTEzNS02MTk4N2UyYjFl.jpg,https://www.cars45.com/jEY4wdZCtiF3NyLi6uqMeUdXKk1hEJ0,Lagos State,Ilupeju,Ford,Explorer,2013.0,Black,Local Used,134465.0,3500.0,Registered,Imported,Automatic
10400000,Honda CR-V 2012 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158782315_MTgwLTEzNS1jNzFkNTUwNmEw.jpg,https://www.cars45.com/jEY4wdZjH5gfyoJIYAiuT0YHYWymDZs,Lagos State,Ilupeju,Honda,CR-V,2012.0,Green,Local Used,110341.0,2300.0,Registered,Imported,Automatic
4725000,Kia Sorento 2012 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158862404_MTgwLTEzNS00MzY1YTJhODk5.jpg,https://www.cars45.com/jEY4wdZHCBGQKRGb68ULRf2AHgmmlH6,Lagos State,Ikeja,Kia,Sorento,2012.0,Silver,Local Used,420638.0,3500.0,Registered,Imported,Automatic
5460000,Honda Accord Crosstour 2010 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158869940_MTgwLTEzNS05ODNmNzhiMWU2.jpg,https://www.cars45.com/jEY4wdZh1DIPqqJX5MQvBu98ID95oKA,Oyo State,Ibadan,Honda,Accord Crosstour,2010.0,Green,Local Used,171464.0,3500.0,Registered,Registered,Automatic
3990000,Volkswagen Passat 2000 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158926464_MTgwLTEzNS1hNTYyZGI5ZTg1LTE.jpg,https://www.cars45.com/jEY4wdZmjNygCPITe0QdvY8FlyZRm8e,Abuja (FCT),Wuse,Volkswagen,Passat,2000.0,Green,Foreign Used,246819.0,1800.0,Imported,Imported,Manual
18900000,Acura MDX 2014 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158923968_MTgwLTEzNS1mODRlNzg2ZTg0LTE.jpg,https://www.cars45.com/jEY4wdZEyG75GilyXSdxu49GkB9XYS3,Lagos State,Ikorodu,Acura,MDX,2014.0,Gray,Foreign Used,116377.0,3700.0,Imported,Imported,Automatic
3848000,Toyota Camry 2002 Gold,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158909285_MTgwLTEzNS1iOTIzMmViMDlh.jpg,https://www.cars45.com/jlCs49PypuqqStF1XrTrN6BE2acTUd,Lagos State,Magodo,Toyota,Camry,2002.0,Gold,Local Used,274332.0,2400.0,Registered,Registered,Automatic
4725000,Toyota Avensis 2012 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158924674_MTgwLTEzNi1mN2ZjOTVmYTg3LTM.jpg,https://www.cars45.com/jEY4wdZyBT723vRQrtGshVo0HfUCf52,Abuja (FCT),Lugbe District,Toyota,Avensis,2012.0,Gray,Local Used,122111.0,,Registered,Registered,Automatic
8925000,Subaru Legacy 2012 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158914112_MTgwLTEzNS04YTU0ZDliZDNlLTE.jpg,https://www.cars45.com/jEY4wdZv1xKcuQROHPhb39LdL4RatMM,Lagos State,Ikorodu,Subaru,Legacy,2012.0,White,Foreign Used,125131.0,2500.0,Imported,Imported,Automatic
5145000,Toyota Highlander V6 2006 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158765525_MTgwLTEzNS00OWUxNjM0NDBiLTE.jpg,https://www.cars45.com/jEY4wdZyiNwBcubIHDLHGStSYxtE9zL,Lagos State,Lekki,Toyota,Highlander,2006.0,Silver,Local Used,464893.0,3300.0,Registered,Imported,Automatic
15600000,Mercedes-Benz C300 2013 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158713804_MTgwLTEzNS0yZDhkNTg2OGEy.jpg,https://www.cars45.com/jEY4wdZuYNkuspFimDe1yDlPip5o3A1,Lagos State,Lekki,Mercedes-Benz,C300,2013.0,Gray,Foreign Used,149564.0,3500.0,Imported,Imported,Automatic
15750000,Mitsubishi L200 2020 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158691117_MTgwLTEzNS04OTY1MzA4YTVj.jpg,https://www.cars45.com/jEY4wdZyxzK9DiDydv6Wd5QLEV7y9LS,Lagos State,Mushin,Mitsubishi,L200,2020.0,White,Local Used,62393.0,3000.0,Registered,Brand new,Manual
14040000,Mercedes-Benz GLK-Class 350 4MATIC 2012 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158710399_MTgwLTEzNS02MGI2OWU0ODAy.jpg,https://www.cars45.com/jEY4wdZIc0wig5Za9AW3oYVULmbth3D,Abuja (FCT),Lugbe District,Mercedes-Benz,GLK-Class,2012.0,Black,Local Used,78831.0,3500.0,Registered,Imported,Automatic
10500000,Hyundai Ix35 2011 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158842289_MTgwLTEzNS01YWZiNDQ3ZTg4LTE.jpg,https://www.cars45.com/jEY4wdZgxGJ7PBrrbfFVUEUwIGb2KDJ,Lagos State,Ilupeju,Hyundai,Ix35,2011.0,Silver,Local Used,168640.0,2000.0,Registered,Imported,Automatic
20800000,Toyota Highlander 2012 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158854488_MTgwLTEzNS03NjgzNjc2ZDYz.jpg,https://www.cars45.com/jEY4wdZBmALclfAzY650flS25WKqrRT,Lagos State,Lekki,Toyota,Highlander,2012.0,White,Local Used,89532.0,3500.0,Registered,Imported,Automatic
11550000,Toyota Camry 2012 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158847675_MTgwLTEzNS03ZjcyNzFhMzY2.jpg,https://www.cars45.com/jEY4wdZbXBs45HeOcQQMts11XGpSFqJ,Abuja (FCT),Jabi,Toyota,Camry,2012.0,Silver,Foreign Used,211391.0,2500.0,Imported,Imported,Automatic
3570000,Nissan Murano 2004 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158828511_MTgwLTEzNi0yMWIwNjgwMDFlLTM.jpg,https://www.cars45.com/jEY4wdZLJiCJIj6NDoKXJW8yYyVKEIv,Abuja (FCT),Karu,Nissan,Murano,2004.0,White,Local Used,109653.0,3500.0,Registered,Registered,CVT
12600000,Toyota Venza 2012 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158851726_MTgwLTEzNS1kODViYTQxN2Y5.jpg,https://www.cars45.com/jEY4wdZLg7dlx02BA2FdMUz3iZgX9xa,Abuja (FCT),Gwagwalada,Toyota,Venza,2012.0,Gray,Local Used,284288.0,2700.0,Registered,Registered,Automatic
46800000,Toyota Land Cruiser 2013 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158724425_MTgwLTEzNS0zNWM0ZTAyYjJi.jpg,https://www.cars45.com/jEY4wdZyZxbCcWbZCtJZr8FfbhauUgy,Abuja (FCT),Jabi,Toyota,Land Cruiser,2013.0,Black,Local Used,81102.0,2700.0,Registered,Registered,Automatic
31237500,Lexus GX 2015 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158696287_MTgwLTEzNi02Y2I5Yjc2M2E4LTE.jpg,https://www.cars45.com/jEY4wdZpxfFKqcLvfhOvWwHEEfP6c3y,Lagos State,Lekki,Lexus,GX,2015.0,Silver,Local Used,67660.0,4600.0,Registered,Imported,Automatic
6500000,Toyota Highlander 2006 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158794085_MTgwLTEzNS0wNmY3MjNhZjNj.jpg,https://www.cars45.com/jEY4wdZmiFKezKfaJmnx0KWEZbn2tG0,Lagos State,Abule Egba,Toyota,Highlander,2006.0,Silver,Local Used,189437.0,3500.0,Registered,Registered,Automatic
8400000,Mitsubishi L200 Double Cab 2.5 136hp 2012 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158839673_MTgwLTEzNS1mODlmMWQ2MGY0LTE.jpg,https://www.cars45.com/jEY4wdZTbVeTz6FCmTXaydsZcbOGLMO,Lagos State,Ikorodu,Mitsubishi,L200,2012.0,White,Foreign Used,224799.0,2800.0,Imported,Imported,Manual
8400000,Mitsubishi L200 Double Cab 2.5 136hp 2012 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158837473_MTgwLTEzNS0zYWE1MmY2MmRjLTE.jpg,https://www.cars45.com/jEY4wdZfwvN7gQqzfsyJ6gCIEFfUjw6,Lagos State,Ikorodu,Mitsubishi,L200,2012.0,White,Foreign Used,166348.0,2800.0,Imported,Imported,Manual
5720000,Toyota Corolla 2004 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158714378_MTgwLTEzNi03ZjdlNmI2ZmU3.jpg,https://www.cars45.com/jEY4wdZm8S6QlpfYTWvefT80LfujpC3,Abuja (FCT),Gwarinpa,Toyota,Corolla,2004.0,Gray,Local Used,302512.0,1800.0,Registered,Imported,Automatic
4515000,Toyota Corolla 2003 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158703441_MTgwLTEzNS1lNjc3MTU0OGU4.jpg,https://www.cars45.com/jEY4wdZdr5IctLcCT8wWt6TnnBsje6q,Rivers State,Port-Harcourt,Toyota,Corolla,2003.0,Black,Local Used,151497.0,1800.0,Registered,Registered,Automatic
17160000,Toyota Corolla 2015 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158775826_MTgwLTEzNS1kNTQyZmI0NDVj.jpg,https://www.cars45.com/jEY4wdZxXgYvkbYWorgK3tbEHslMimO,Oyo State,Ibadan,Toyota,Corolla,2015.0,Black,Foreign Used,60748.0,1800.0,Imported,Imported,Automatic
18720000,Toyota Venza 2011 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158768124_MTgwLTEzNS04NWJhOWQ0NjBh.jpg,https://www.cars45.com/jEY4wdZVG8YBqTkWUBfeANpCSPQqlm0,Oyo State,Ibadan,Toyota,Venza,2011.0,Gray,Foreign Used,84584.0,3500.0,Imported,Imported,Automatic
6448000,Toyota 4-Runner 2004 Gold,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158780006_MTgwLTEzNS1kM2RlODlhMTFl.jpg,https://www.cars45.com/jEY4wdZCBypl9qckNNqApwKYZgqzCg8,Lagos State,Amuwo-Odofin,Toyota,4-Runner,2004.0,Gold,Local Used,111929.0,3500.0,Registered,Imported,Automatic
5720000,Toyota Sienna 2005 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158782493_MTgwLTEzNS00YTMxMzdjMDQ2.jpg,https://www.cars45.com/jEY4wdZJlDwGKmf52XUjOIKS9DY0FIm,Lagos State,Alimosho,Toyota,Sienna,2005.0,Gray,Local Used,367393.0,3300.0,Registered,Registered,Automatic
4200000,Honda Odyssey 2001 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158694450_MTgwLTEzNS1kYzc4ZDc5NzVjLTE.jpg,https://www.cars45.com/jEY4wdZQD9oKsASUSwo71wasXbM4Ybt,Abuja (FCT),Central Business District,Honda,Odyssey,2001.0,White,Local Used,181269.0,3500.0,Registered,Imported,Automatic
3536000,Honda Accord 2006 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158677198_MTgwLTEzNi02MTI0MDI1ZDNi.jpg,https://www.cars45.com/jEY4wdZfJh0YX9ACiOACkkhgnrJil0w,Abuja (FCT),Gudu,Honda,Accord,2006.0,Blue,Local Used,252386.0,2400.0,Registered,Imported,Automatic
4200000,Toyota Corolla 2004 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158650104_MTgwLTEzNS0zYjg5NWFiNzgz.jpg,https://www.cars45.com/jEY4wdZcu5l1RPk9pFjhoM9dHHKTJbW,Abuja (FCT),Jabi,Toyota,Corolla,2004.0,Gray,Local Used,169972.0,1600.0,Registered,Registered,Automatic
5200000,Toyota Matrix 2006 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158633416_MTgwLTEzNS1kYTJmMjcwNjdj.jpg,https://www.cars45.com/jEY4we00061zsQjCUfaICvX8Msbeq4t,Abuja (FCT),Gudu,Toyota,Matrix,2006.0,Blue,Local Used,274728.0,1400.0,Registered,Imported,Automatic
25200000,Lexus RX 350 2013 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158785920_MTgwLTEzNS1iMmZlOTljZmExLTE.jpg,https://www.cars45.com/jEY4wdZN3Xtgh3bKLlYogQmnl9nlAe8,Lagos State,Kosofe,Lexus,RX 350,2013.0,White,Foreign Used,288604.0,3500.0,Imported,Imported,Automatic
4680000,Toyota Camry 2002 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158787009_MTgwLTEzNS04MzliYzkzYzM2.jpg,https://www.cars45.com/jEY4wdZq9brFUrNZj2mHbpbKN58G4BO,Lagos State,Isolo,Toyota,Camry,2002.0,Blue,Local Used,436086.0,2400.0,Registered,Imported,Automatic
3360000,Mercedes-Benz E350 2002 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158632667_MTgwLTEzNS1jYTBlMTBkZGQzLTM.jpg,https://www.cars45.com/jEY4wdZHZ2yMacDGQUTIWVYSBJWdYVZ,Edo State,Benin City,Mercedes-Benz,E350,2002.0,Silver,Local Used,346591.0,2600.0,Registered,Registered,Automatic
6877500,Toyota Camry 2011 Gray,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158709852_MTgwLTEzNS02YmNhN2FjZDk0.jpg,https://www.cars45.com/jEY4wdZA7yFL1MZo1SZbFLFASQAPBj4,Lagos State,Alimosho,Toyota,Camry,2011.0,Gray,Local Used,254230.0,2500.0,Registered,Imported,Automatic
14040000,Hyundai Sonata 2014 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158769465_MTgwLTEzNS1mOWQ1NjQxN2U1.jpg,https://www.cars45.com/jEY4wdZPoMOjWQ2X5C0ZLs8V7h2TSXq,Lagos State,Mushin,Hyundai,Sonata,2014.0,White,Foreign Used,221293.0,2000.0,Imported,Imported,Automatic
3010000,Peugeot 406 2000 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158763375_MTgwLTEzNS0yMWY5ODA3ZjZmLTE.jpg,https://www.cars45.com/jEY4wdZJIMnQXLc62VFAUMIPHjSKPgd,Abuja (FCT),Lugbe District,Peugeot,406,2000.0,Green,Local Used,235894.0,2000.0,Registered,Registered,Manual
15750000,Mitsubishi L200 2019 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158691561_MTgwLTEzNS1lMmZmZjMwYmQwLTE.jpg,https://www.cars45.com/jEY4wdZLDeVpy7GvwQxnOyapzojwKm3,Lagos State,Ilupeju,Mitsubishi,L200,2019.0,White,Local Used,94116.0,2000.0,Registered,Registered,Manual
4095000,Toyota Highlander Limited V6 2005 Green,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158762065_MTgwLTEzNi03YjZlODU3MTEwLTM.jpg,https://www.cars45.com/jEY4wdZCtn8RG5slh87mvgbSOuDNB03,Rivers State,Port-Harcourt,Toyota,Highlander,2005.0,Green,Local Used,52384.0,3300.0,Registered,Registered,Automatic
6951000,Toyota RAV4 2.5 Limited 4x4 2010 White,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158640790_MTgwLTEzNi03YjJiM2E1NTdlLTE.jpg,https://www.cars45.com/jEY4wdZPYoeAbvq303KYsYJTKY4epuM,Abuja (FCT),Lugbe District,Toyota,RAV4,2010.0,White,Local Used,157663.0,2500.0,Registered,Registered,Automatic
36503250,Toyota RAV4 2019 Blue,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158758323_MTgwLTEzNS1hMTZmNmVhYTYxLTE.jpg,https://www.cars45.com/jEY4wdZCf7SoOwgXXMqso8xQm1nNo1N,Lagos State,Amuwo-Odofin,Toyota,RAV4,2019.0,Blue,Foreign Used,67112.0,2500.0,Imported,Imported,Automatic
9450000,Chevrolet Cruze LT Auto 2017 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158704800_MTgwLTEzNS04NDBhOTNmNzBiLTQ.jpg,https://www.cars45.com/jEY4wdZU1zM1rTFHAkjr64HcCsXFLpc,Lagos State,Lekki,Chevrolet,Cruze,2017.0,Black,Local Used,40218.0,1800.0,Registered,Brand new,AMT
6240000,Toyota Corolla 2006 Silver,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158701802_MTgwLTEzNi1hMWE3ZTdjNjJi.jpg,https://www.cars45.com/jEY4wdZBBuZr2yVgXqjpwGn6CnCQQWh,Abuja (FCT),Karu,Toyota,Corolla,2006.0,Silver,Local Used,398335.0,1800.0,Registered,Imported,Automatic
5200000,Toyota Corolla 2003 Gold,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158691709_MTgwLTEzNS1jZDU4M2FiNzcx.jpg,https://www.cars45.com/jEY4wdZg4iB3MFHBXnx6jBmORLR4Xgy,Abuja (FCT),Kubwa,Toyota,Corolla,2003.0,Gold,Local Used,167126.0,1800.0,Registered,Registered,Automatic
2808000,Honda Accord 2004 Black,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158698680_MTgwLTEzNS0xYzExODYzNzc3.jpg,https://www.cars45.com/jEY4wdZkECrVNrv3QMDPRG92k572LZV,Abuja (FCT),Lugbe District,Honda,Accord,2004.0,Black,Local Used,29120.0,3500.0,Registered,Registered,Automatic
