amount,name,region,condition,mileage,image_url,details_url
17850000,BMW X1 2014 White,"Lagos State, Alimosho",Local Used,16840 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158544248_MTgwLTEzNS0yNGYzNWZmNTQxLTE.jpg,https://www.cars45.com/jEY4wdZnoEo9njeHmDqHqzs2e5NbI19
5775000,Toyota Camry 2007 Gray,"Lagos State, Ikorodu",Local Used,330652 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158626376_MTgwLTEzNS1jNzM3ZjA5OWE3LTE.jpg,https://www.cars45.com/jEY4wdZ9Se4jI8XPQ7Z8zS9ivVeTpBk
7875000,Toyota Corolla 2008 Black,"Lagos State, Isolo",Local Used,103780 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158541619_MTgwLTEzNS02MmU4ZjY3NmI0LTE.jpg,https://www.cars45.com/jEY4wdZc00BhaqqZ9yPauhkCQRZtu5R
5565000,Toyota Camry 2007 Black,"Lagos State, Ikorodu",Local Used,97364 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158625361_MTgwLTE4MC1iZTM5OGIxMjc0LTE.jpg,https://www.cars45.com/jEY4wdZvsnUZUEugkhbhrfEsfpFucZD
10500000,Dodge Dart 2013 Gray,"Lagos State, Ikeja",Foreign Used,147705 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158620410_MTgwLTEzNS04NDM3N2MzNzUxLTE.jpg,https://www.cars45.com/jEY4wdZrT3j9ejAp5rnsiXT6bZwSMQo
5250000,Nissan Altima 2007 Black,"Lagos State, Yaba",Local Used,210062 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158540428_MTgwLTEzNS0yYTYxYWFkMGZl.jpg,https://www.cars45.com/jEY4wdZVNFWfIkLQmeTRRosxW65tQCN
3843000,Ford Edge 2007 Off white,"Lagos State, Lekki",Local Used,357712 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158531638_MTgwLTEzNS1kYjgxNDU3YzFiLTE.jpg,https://www.cars45.com/jlCs49Quxi7HJPmCL4xu38eKx1GXKy
6760000,Toyota Camry 2007 Blue,"Lagos State, Ojodu",Local Used,174098 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158542029_MTgwLTEzNS01NTkwY2VlMTkw.jpg,https://www.cars45.com/jEY4wdZuT5o3ti0XmNPHexscv5jeZLN
5720000,Toyota Sienna 2004 Blue,"Oyo State, Ibadan",Local Used,431099 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158550978_MTgwLTEzNS0zZWM3NTc2MGZm.jpg,https://www.cars45.com/jlCs49PZ2Dkj7mQU7It7kNC0Q0QVNs
5250000,Toyota Corolla 2007 Red,"Lagos State, Yaba",Local Used,280960 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158419495_MTgwLTEzNS05ZjU3YmU4ZjJi.jpg,https://www.cars45.com/jEY4wdZkaO4pszeTd8cPRVVR6HGjGXl
18900000,Hyundai Sonata 2018 Black,"Lagos State, Ilupeju",Foreign Used,65725 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158406497_MTgwLTEzNS1kMjZkZjViMjc2.jpg,https://www.cars45.com/jEY4wdZTUxBt9CCkpXeI0LnqsGr7QkE
8925000,Lexus RX 350 2008 Black,"Abuja (FCT), Karu",Local Used,158648 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158489259_MTgwLTEzNi03MzY2NmIwNmM0.jpg,https://www.cars45.com/jEY4wdZSgbSVacvI9LYajziYO6UPB0X
5200000,Ford Edge 2010 Black,"Oyo State, Ibadan",Local Used,194671 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158483563_MTgwLTEzNS1mOGE2NjQ1YzIx.jpg,https://www.cars45.com/jEY4wdZVDiABNMjgB5HtKYbqI9UOb9d
6780000,Toyota Highlander 2007 Silver,"Lagos State, Ikeja",Local Used,447443 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158487174_MTgwLTEzNS05ZDMxNGY3ODll.jpg,https://www.cars45.com/jEY4wdZVPIw1mImlRGD4cnJBedeR8p1
6300000,Toyota Sequoia 2002 Green,"Oyo State, Ibadan",Local Used,116400 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158458394_MTgwLTEzNS0wM2RiYzg5N2Jm.jpg,https://www.cars45.com/jEY4wdZL6IIniUvTCqG4mdFZbohz7az
6300000,Hyundai Sonata 2011 Red,"Lagos State, Ajah",Local Used,171864 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158543274_MTgwLTEzNi0xZDVhMGExNmQwLTE.jpg,https://www.cars45.com/jEY4wdZEyAqVrfNQkv69cEEbqml4HoR
7350000,BMW X5 2009 Gray,"Imo State, Owerri",Local Used,180661 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158478367_MTgwLTEzNS0wN2MyYzMzMjBlLTM.jpg,https://www.cars45.com/jEY4we00AobpbE6Hs00Mac2szFvGf8A
3640000,Honda Accord 2007 Black,"Lagos State, Isolo",Local Used,94568 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158533016_MTgwLTEzNS01ZWQxZDZmZWJi.jpg,https://www.cars45.com/jEY4wdZZaXMjwqfCAl6BGbSva2gVJQS
16065000,Toyota Camry 2017 Black,"Lagos State, Amuwo-Odofin",Foreign Used,135813 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158534811_MTgwLTEzNS0wMzYwYTc4NmE2LTE.jpg,https://www.cars45.com/jEY4wdZk5UBrr32z52RP19ohyQEqypX
6300000,Kia Soul 2010 Black,"Abuja (FCT), Kubwa",Local Used,195206 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158489924_MTgwLTEzNS0zYTY0MTAzNTA4LTE.jpg,https://www.cars45.com/jEY4wdZoqlhhHe5X1ALuefSn4GiMGxK
3549000,Toyota Matrix 2003 White,"Abuja (FCT), Kubwa",Local Used,154681 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158409172_MTgwLTEzNS05NmQwMzYwYzU3LTI.jpg,https://www.cars45.com/jEY4wdZVCmeW3i4afvvtGLHWpx8dK8W
5720000,Honda Accord 2009 Silver,"Abuja (FCT), Gwagwalada",Local Used,272408 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158467594_MTgwLTEzNS03N2IwNjUyMjlh.jpg,https://www.cars45.com/jEY4wdZdsOaNsd4b7prbYylX9lXhCLc
10500000,Hyundai Tucson 2012 Black,"Lagos State, Ogba",Local Used,104013 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158490993_MTgwLTEzNS03N2Y1NTY4NmJl.jpg,https://www.cars45.com/jEY4wdZEF9Yw1mx1o0JIkGrQR9sPlNF
32240000,Honda Accord 2019 Silver,"Abuja (FCT), Wuse",Foreign Used,46535 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158317497_MTgwLTEzNS02ZjNiNzg4YTc0.jpg,https://www.cars45.com/jEY4wdZk34ovwO7k00xNPQIAzx9d5lN
4515000,Toyota Highlander 2003 Red,"Abuja (FCT), Asokoro",Local Used,220996 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158327810_MTgwLTEzNi1jM2Q0OTI1OTA1.jpg,https://www.cars45.com/jEY4wdZOQYjkOGTf4e8pHri2BNqtCaw
9880000,Lexus RX 330 2006 Gold,"Lagos State, Alimosho",Local Used,231104 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158388888_MTgwLTEzNS03NjEzYzliYTY5.jpg,https://www.cars45.com/jEY4wdZUdYoSn4fJcj1fT5AvaJjSPhV
8320000,Toyota 4-Runner 2004 Gold,"Lagos State, Surulere",Local Used,219224 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158452273_MTgwLTEzNS01NWUxM2U2ZjNm.jpg,https://www.cars45.com/jEY4wdZSf0qRrj2nym2s9cx1uumfFHx
12480000,Toyota Venza 2009 Gray,"Lagos State, Ipaja",Local Used,321276 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158484541_MTgwLTEzNS01MGE5OGU1OWEw.jpg,https://www.cars45.com/jEY4wdZWSF6HKXqcPuxNpI6uyBicjS1
23152500,IVM G40 2020 Black,"Abuja (FCT), Gwarinpa",Local Used,12537 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158409552_MTgwLTEzNi1lODQ0YWY1ZjY0LTM.jpg,https://www.cars45.com/jEY4wdZh6ng8gHCkrYVQP5IxPtybT4C
6300000,Pontiac G6 2008 Red,"Oyo State, Ibadan",Local Used,252381 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158404624_MTgwLTEzNS00MmI1OWIxZGFjLTE.jpg,https://www.cars45.com/jEY4wdZEug5yFegBV1zGoxGbQtYgaFY
12688000,Toyota Venza 2009 Brown,"Lagos State, Lekki",Local Used,158598 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158334730_MTgwLTEzNS0zYmFkYjU0OTdj.jpg,https://www.cars45.com/jEY4wdZkECx9Pg185yQBZy8ZwFPpQ7C
7350000,Hyundai Sonata 2012 Black,"Lagos State, Ajah",Local Used,92580 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158413118_MTgwLTgxLTYwZTk2YjNlN2YtMw.jpg,https://www.cars45.com/jEY4wdZExgXGV8movUTpLeIT6Jsa3vY
16275000,Lexus RX 350 2011 Blue,"Lagos State, Ojodu",Foreign Used,131457 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158411922_MTgwLTEzNS1iN2Q3ODliYzBiLTM.jpg,https://www.cars45.com/jEY4wdZ9xcBMV96CbksUladShtQVpbL
6300000,Acura MDX 2010 Silver,"Lagos State, Yaba",Local Used,276077 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158407547_MTgwLTEzNS0wYTI0NWUxMzg4LTE.jpg,https://www.cars45.com/jEY4wdZm6dYIqrJCbBYXJysxDPii75N
6090000,Toyota Camry 2007 Silver,"Abuja (FCT), Gwarinpa",Local Used,199740 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158337969_MTgwLTEzNi05YzVlMjhlYTJl.jpg,https://www.cars45.com/jEY4wdZfesjPJMOPtbRvEkoQNlEgZZ0
31200000,Toyota Camry 2018 White,"Abuja (FCT), Kubwa",Foreign Used,27260 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158342987_MTgwLTEzNS0xYjZhOGY5NTQ3.jpg,https://www.cars45.com/jEY4wdZN6eijKR7zO8hlPwepdd9Ma5E
7875000,Jeep Liberty Sport 2012 Gray,"Lagos State, Ibeju",Local Used,184512 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158395080_MTgwLTEzNS04ZDRlMDI5NDQ4LTQ.jpg,https://www.cars45.com/jEY4wdZxsjt5fOGXRqAUpL6d9lHJMgx
47424000,Ford F-150 2010 Black,"Lagos State, Lekki",Local Used,201461 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158338488_MTgwLTEzNS1iODYwODc1MjU2LTE.jpg,https://www.cars45.com/jEY4wdZSJLH8eShbXmPG38XyKKaWkUQ
5250000,Mazda CX-9 2008 Blue,"Ogun State, Abeokuta North",Local Used,391246 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158351500_MTgwLTEzNS1hNWJjZDEzNzIwLTE.jpg,https://www.cars45.com/jEY4wdZXvJsKjwGw5La6EtH5UeURzPe
2625000,Audi A4 1996 Gray,"Lagos State, Alimosho",Local Used,Local Used,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158188794_MTgwLTEzNS1jZTU2NzZkYTBhLTI.jpg,https://www.cars45.com/jEY4wdZ9gYRE3cpEICE0JW5vdagtOJD
3536000,Peugeot 406 2005 Black,"Kaduna State, Kaduna / Kaduna State",Local Used,112129 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158385571_MTgwLTEzNS03ZjhkZTYyMjg2.jpg,https://www.cars45.com/jEY4wdZIq5UVyBwxqH7YudU9a8LFnNs
5200000,Toyota 4-Runner 2003 Silver,"Lagos State, Alimosho",Local Used,226289 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158092411_MTgwLTEzNS0xYjY1OWQ2Zjc4.jpg,https://www.cars45.com/jEY4wdZcFcBEZZnjrrVr5Tx8aGIY9SB
6090000,Ford Edge 2013 Black,"Lagos State, Alimosho",Local Used,281457 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158206524_MTgwLTEzNS04NGI1NjliNDQ2.jpg,https://www.cars45.com/jEY4wdZjUfCxsHZmhDKxLKoB8r3PRy1
4680000,Mercedes-Benz E350 2006 Gray,"Abuja (FCT), Wuse",Local Used,242149 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158205573_MTgwLTEzNS1hZTk3NTE0YjVi.jpg,https://www.cars45.com/jEY4wdZWIuuLd0b1uO33LySq9kXFLUW
41600000,Jeep Wrangler 2014 Black,"Abuja (FCT), Gwarinpa",Foreign Used,357934 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158211221_MTgwLTEzNi01ZDI2OTgzZDNi.jpg,https://www.cars45.com/jEY4wdZTfyDvKhCa7I7PDrxxPT4CFD3
12316500,Toyota Land Cruiser Prado 2009 Gray,"Abuja (FCT), Garki 2",Local Used,307472 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158339199_MTgwLTEzNS1hYzllZmNjN2QzLTE.jpg,https://www.cars45.com/jEY4wdZHTwx7fy7IqcEWCwrJM1GFbAj
38325000,Geely Coolray 2021 Gray,"Lagos State, Ogudu",Local Used,27164 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158331609_MTgwLTEzNi0yYzg4NmQzNzk4LTE.jpg,https://www.cars45.com/jEY4wdZQGUwrtbAp7VYSqmo7LcEJtWo
3580000,Ford Focus 2007 Blue,"Abuja (FCT), Jabi",Local Used,24463 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158323923_MTgwLTEzNS1kYzNhYzQ2OGJlLTI.jpg,https://www.cars45.com/jEY4wdZEJy4tfKsE8sttY1wMFKfLEFW
18375000,Ford Explorer 2017 Gold,"Rivers State, Port-Harcourt",Local Used,28195 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158320133_MTgwLTEzNi0zYzU3OTgzYWEx.jpg,https://www.cars45.com/jEY4wdZpEQfWSmrNXb2x6SlkGNmjeqp
3885000,Nissan Almera 2001 Silver,"Lagos State, Alimosho",Foreign Used,30696 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158320763_MTgwLTEzNS1lMGQ4Yjc3N2Q5LTE.jpg,https://www.cars45.com/jEY4wdZBrMmuXlb0njumkY3tfboUWjn
26200000,Mercedes-Benz GL-Class 2013 White,"Abuja (FCT), Jabi",Local Used,88611 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158195206_MTgwLTEzNS1lZTBjMjQyOTA0.jpg,https://www.cars45.com/jEY4wdZdE9tc9NKABl4egLjfAMi7lUt
4200000,Dodge Caravan 2006 White,"Ogun State, Abeokuta North",Foreign Used,383814 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158201903_MTgwLTEzNS1iODNjY2E5ZjZlLTE.jpg,https://www.cars45.com/jEY4we01tpHnJQx3QQfTrYsI4fIi7sX
5250000,Mercedes-Benz C300 2008 Blue,"Oyo State, Ibadan",Local Used,184033 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158188291_MTgwLTEzNS1jOGZhYjQyODQzLTE.jpg,https://www.cars45.com/jEY4wdZM9jbu2V9txTayf6KuV1j0wXG
50440000,Lexus LX 570 2013 Black,"Abuja (FCT), Gudu",Local Used,94894 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158206410_MTgwLTEzNi05ZmYwOWM0YjM3.jpg,https://www.cars45.com/jEY4wdZiX6z2gps6T4qidRXRM5XGNlF
11025000,Mercedes-Benz GLK-Class 2011 Black,"Oyo State, Ibadan",Local Used,180376 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158197377_MTgwLTEzNS04NmI1NDkzNzM1.jpg,https://www.cars45.com/jEY4wdZhcEm4ZidD2HdTsP4G0rjp54V
7140000,Nissan Altima 2014 Gray,"Lagos State, Lekki",Local Used,88659 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158207737_MTgwLTEzNS0wYzdmNmRlMTRlLTE.jpg,https://www.cars45.com/jEY4wdZiSCuYeio2VEzaGsZiJLaguIG
2730000,Toyota Solara 3.0 Convertible 2001 Black,"Akwa Ibom State, Uyo",Local Used,176666 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158306568_MTgwLTEzNS1lY2I5M2E3OGI2.jpg,https://www.cars45.com/jlCs49PQfkdDR5d5wbejn7CUzPrSrQ
4515000,Toyota Corolla 2008 Blue,"Lagos State, Ikotun/Igando",Local Used,244256 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158202538_MTgwLTEzNS0yNmY1YjBiODMyLTE.jpg,https://www.cars45.com/jEY4wdZvtmQCs5epz52GBhstYAl2l8C
26250000,Infiniti QX60 2015 Black,"Lagos State, Ikorodu",Local Used,134969 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158199193_MTgwLTEzNS03YmJhYzFlZjkwLTE.jpg,https://www.cars45.com/jEY4wdZFlsQWhwiZlsiKsjLpMepxjsi
9360000,Ford Escape 2013 Silver,"Lagos State, Amuwo-Odofin",Local Used,210638 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158191026_MTgwLTEzNS02Y2I1ZDQwNGEy.jpg,https://www.cars45.com/jEY4wdZDIhaclr2Oknsj91GQT9PN7AN
10920000,Toyota Camry 2010 Red,"Lagos State, Lekki",Local Used,112158 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158089088_MTgwLTEzNS1jMWJkZTgwZTc2.jpg,https://www.cars45.com/jEY4wdZ9Me4zIS0BG822PBhquMx99xc
18900000,Mini Cooper 2014 Green,"Abuja (FCT), Gudu",Foreign Used,88655 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158094842_MTgwLTEzNi1lMDE3ZDZjY2Fm.jpg,https://www.cars45.com/jEY4wdZtWpE23s3ndUhrGN5ml7AFupg
26250000,Toyota Hilux 2005 Black,"Oyo State, Ibadan",Local Used,Local Used,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158107536_MTgwLTEzNS0wOTUwNmFjNWE1LTE.jpg,https://www.cars45.com/jEY4wdZF4t07ILGI6Y0hetA0uqfScj6
5250000,Kia Picanto 2013 Brown,"Abuja (FCT), Lugbe District",Local Used,151349 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158199720_MTgwLTEzNi1jMzEyZjU1OTgxLTE.jpg,https://www.cars45.com/jEY4wdZIBotIIhT18EuG5IB7Txr7OkG
2730000,Kia Sedona 2004 Blue,"Lagos State, Ogudu",Local Used,168323 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158194582_MTgwLTEzNi05OWMyMDI2OThjLTE.jpg,https://www.cars45.com/jEY4wdZQgKU6jakTXx4AnoiyQqzTCYY
3675000,Toyota Sienna 1998 Gold,"Lagos State, Yaba",Local Used,209801 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158192200_MTgwLTEzNS05OGFlMjlkYjM3.jpg,https://www.cars45.com/jEY4wdZa3bQiGCvKYVvHoZJwlcGxkxr
5250000,Infiniti QX56 2008 Black,"Abuja (FCT), Lugbe District",Local Used,241621 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158190688_MTgwLTEzNi05OTZkMDkzZmJkLTU.jpg,https://www.cars45.com/jEY4wdZdotYzwZiuoTlZ441VAszUTN0
3885000,Honda Accord 2010 Black,"Oyo State, Ibadan",Local Used,136003 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158095547_MTgwLTEzNS1mZmNhOWFhY2E2LTE.jpg,https://www.cars45.com/jEY4we00isUTfroETZpLGbAyRvIeAv0
47250000,Toyota Fortuner 2017 Black,"Lagos State, Yaba",Local Used,61708 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158098544_MTgwLTEzNS0yMzBlN2NlOGM0LTE.jpg,https://www.cars45.com/jEY4wdZtRjKnlFkm8Z6abPubVaaHldN
10500000,Honda Accord 2013 Green,"Lagos State, Ilupeju",Local Used,180614 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/157973234_MTgwLTEzNS00Nzc0OWFhNjBm.jpg,https://www.cars45.com/jEY4wdZC4pwEFNlfTHc8WoCmyprfdvq
5512000,Toyota Avalon 2008 Black,"Abuja (FCT), Gwarinpa",Local Used,201526 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158031920_MTgwLTEzNi1hZGUxZmUzNmY5.jpg,https://www.cars45.com/jEY4wdZwFp33OkckXpp8kKzv7qQ1U1S
22050000,Mercedes-Benz GLA 250 2015 Black,"Abuja (FCT), Jabi",Local Used,168996 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/157949952_MTgwLTEzNS1iY2I1NWE5MmI3.jpg,https://www.cars45.com/jEY4wdZfP5zhYNy9L5EOOAghhaIl5o6
4056000,Toyota Camry 2003 Gold,"Lagos State, Isolo",Local Used,184462 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158049257_MTgwLTEzNS0wZGE0NDY2YzNi.jpg,https://www.cars45.com/jEY4wdZjQ51YG5ldKMDLXXLhR6nquds
9880000,Lexus RX 400h AWD 2008 Gold,"Lagos State, Ikorodu",Local Used,120651 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158096055_MTgwLTEzNS00MTZhMGI0N2Zh.jpg,https://www.cars45.com/jEY4wdZL9LKUceSq7hOn159BZ3PWRac
4200000,Toyota Corolla 2007 Black,"Rivers State, Port-Harcourt",Local Used,224599 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158091369_MTgwLTEzNi01ZTM3NTY5ZjA3LTE.jpg,https://www.cars45.com/jEY4wdZfr7L5ilCa8vbx6m4qD5HYn5G
16800000,Nissan Murano 2012 Silver,"Lagos State, Isolo",Foreign Used,142781 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/157960392_MTgwLTEzNS01ZTUxZGM5NGY5LTE.jpg,https://www.cars45.com/jEY4wdZtfait6bhLVpBr3NyzyqUUtkH
27300000,BMW 530i 2017 Blue,"Abuja (FCT), Wuse",Local Used,84580 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/157949928_MTgwLTEzNS1hZmExM2E5MDg0.jpg,https://www.cars45.com/jEY4wdZIQ9i82V7TtHSHQoFmU12c4yI
21840000,Mercedes-Benz M Class 2012 White,"Abuja (FCT), Wuse",Local Used,4290 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/157885037_MTgwLTEzNS0zOWU1NTBkOGFj.jpg,https://www.cars45.com/jEY4wdZr8JAxULQhyrz5UQDNs3ev4an
7350000,Lexus ES 2008 Blue,"Lagos State, Abule Egba",Local Used,173085 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158036997_MTgwLTEzNS1kNWFkMzQ4YjFi.jpg,https://www.cars45.com/jEY4we018sAeizbbNabwGelpqFT89vl
6760000,Toyota Sienna 2009 Silver,"Lagos State, Abule Egba",Local Used,126389 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158031090_MTgwLTEzNS05YTI2ZWUxODYy.jpg,https://www.cars45.com/jEY4wdZDKKgNnO4qrbqSeUfcBjxDYoh
11960000,Toyota Camry 2014 Black,"Lagos State, Ibeju",Local Used,62595 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/158023416_MTgwLTEzNS1mMjljYTAxNzVk.jpg,https://www.cars45.com/jEY4wdZyZ9BCA1FBOvneXhuCNYy4vEf
1522500,Honda Accord 2000 Blue,"Lagos State, Isolo",Local Used,Local Used,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/157960806_MTgwLTEzNS1lMTYxMDI1M2Ex.jpg,https://www.cars45.com/jEY4we014XdImmFh59LcYEBJJlUAcxq
